Rez.-Nr.,Dom_OT,Rank,CAS,Ingredient,Norm_Totalmenge,Total_Contrib,PC1_Contrib,PC2_Contrib,PC3_Contrib,PC4_Contrib
188.481KHP,warm,20,105-54-4,Ethylbutyrat Kosher Halal,0.071941,0.02377,0.00359,0.00326,0.01361,-0.00331
188.491P,fruity,1,706-14-9,gamma-Decalacton Kosher Halal,0.093693,0.23366,0.00707,-0.05011,-0.0517,0.12478
188.491P,fruity,2,3658-77-3,Furaneol Halal,0.428472,0.1991,-0.09688,-0.01202,-0.00956,0.08064
188.491P,fruity,3,118-71-8,Maltol Kosher Halal,0.061551,0.15405,0.01871,0.03694,-0.0331,0.06529
188.491P,fruity,4,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.0008,0.1279,-0.02496,0.00057,0.03429,-0.06808
188.491P,fruity,5,142-92-7,Hexylacetat Kosher Halal,0.002028,0.09176,-0.00113,0.00534,0.02273,-0.06256
188.491P,fruity,6,108-64-5,Ethylisovalerat Kosher Halal,0.00457,0.08018,-0.01097,-0.02246,0.01308,-0.03367
188.491P,fruity,7,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.042961,0.06328,-0.00566,0.00611,0.02355,-0.02797
188.491P,fruity,8,105-54-4,Ethylbutyrat Kosher Halal,0.148937,0.06222,-0.00941,-0.00854,-0.03561,0.00867
188.491P,fruity,9,111-27-3,Hexanol Kosher Halal,0.001285,0.05777,0.0048,0.00765,-0.0081,-0.03722
188.491P,fruity,10,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.071498,0.05643,0.00778,0.01618,0.00266,0.02981
188.491P,fruity,11,103-26-4,"Methyl-trans-cinnamat, natürlich Kosher Halal",0.003809,0.04544,-0.007,0.01062,0.01147,-0.01635
188.491P,fruity,12,140-11-4,Benzylacetat Halal,0.000486,0.03102,-0.01669,-0.00932,0.00085,-0.00415
188.491P,fruity,13,2305-21-7,trans-2-Hexen-1-ol Halal Kosher,0.001343,0.02828,0.00015,0.00148,0.00708,-0.01956
188.491P,fruity,14,142-62-1,Hexansäure kräftig,0.007284,0.02742,0.00248,0.00505,0.00658,-0.01331
188.491P,fruity,15,121-33-5,"Vanillin ex Eugenol, natürlich Halal Kosher, BG",0.028565,0.02584,0.00444,0.00944,-0.00019,0.01177
188.491P,fruity,16,123-66-0,Ethylhexanoat Halal,0.048132,0.02298,0.00028,-0.0022,-0.01362,-0.00688
188.491P,fruity,17,116-53-0,2-Methylbuttersäure Halal Kosher,0.050331,0.00182,-0.00018,-0.00107,0.0005,-7e-05
188.491P,fruity,18,659-70-1,Isoamylisovalerat Kosher Halal,0.004256,0.00072,-2e-05,-3e-05,-0.00018,0.00049
188.560P,odorless,1,659-70-1,Isoamylisovalerat Kosher Halal,0.0145,0.37796,-0.00927,-0.01741,-0.09365,0.25764
188.560P,odorless,2,141-78-6,Ethylacetat Kosher Halal,0.056667,0.17413,0.07284,-0.06294,0.03077,0.00757
188.560P,odorless,3,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.000833,0.12737,-0.02486,0.00057,0.03414,-0.06779
188.560P,odorless,4,142-62-1,Hexansäure kräftig,0.066667,0.12098,-0.01096,-0.02227,-0.02903,0.05872
188.560P,odorless,5,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.016667,0.10829,-0.00968,0.01045,0.0403,-0.04786
188.560P,odorless,6,64-19-7,Essigsäure Halal Kosher,0.09,0.09169,-0.0159,0.01803,-0.00808,-0.04967
188.560P,odorless,7,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.06,0.03235,0.00446,0.00928,0.00152,0.01709
188.560P,odorless,8,706-14-9,gamma-Decalacton Kosher Halal,0.028333,0.03122,-0.00094,0.0067,0.00691,-0.01667
188.560P,odorless,9,1754-62-7,Methyl-trans-cinnamat Halal,0.01,0.0294,0.00381,-0.00805,0.00235,-0.01519
188.560P,odorless,10,123-66-0,Ethylhexanoat Halal,0.016667,0.02595,-0.00032,0.00248,0.01538,0.00777
188.560P,odorless,11,105-54-4,Ethylbutyrat Kosher Halal,0.08,0.01477,0.00223,0.00203,0.00846,-0.00206
188.560P,odorless,12,123-92-2,Isoamylacetat Halal,0.008833,0.00393,0.00064,0.00079,0.00074,-0.00175
188.560P,odorless,13,116-53-0,2-Methylbuttersäure Halal Kosher,0.053333,0.00193,0.00019,0.00113,-0.00053,8e-05
188.628P,fruity,1,14901-07-6,beta-Ionon Halal Kosher,0.002369,1.31641,0.45149,0.71648,0.11532,-0.03311
188.628P,fruity,2,123-86-4,Butylacetat Kosher Halal,0.003174,0.6948,-0.01631,-0.02467,0.48779,0.16604
188.628P,fruity,3,78-70-6,"Linalool ex HO, natürlich Kosher Halal BG",0.003948,0.41248,0.15262,-0.13251,0.11036,0.01699
188.628P,fruity,4,513-86-0,Acetoin 50% in PG Kosher Halal,0.132931,0.35921,-0.02144,0.03203,0.07945,-0.2263
188.628P,fruity,5,71-36-3,"Butanol, natürlich Halal",0.00201,0.34185,0.03275,0.072,0.10945,-0.12765
188.628P,fruity,6,110-93-0,"Methylheptenon, natürlich Kosher; Halal V;",0.004387,0.33917,0.03338,0.07211,0.10921,-0.12447
188.628P,fruity,7,7212-44-4,Nerolidol,0.003844,0.33477,0.03165,0.06856,0.09053,-0.14403
188.628P,fruity,8,2639-63-6,Hexylbutyrat Halal Kosher,0.017802,0.25302,0.02544,0.06976,0.08579,-0.07203
188.628P,fruity,9,103-26-4,"Methyl-trans-cinnamat, natürlich Kosher Halal",0.054834,0.15971,0.02459,-0.03733,-0.04032,0.05748
188.628P,fruity,10,6728-26-3,trans-2-Hexenal Kosher Halal,0.001037,0.14025,0.00152,-0.00764,-0.03415,0.09694
188.628P,fruity,11,142-92-7,Hexylacetat Kosher Halal,0.000853,0.13684,-0.00169,0.00797,0.03389,-0.0933
188.628P,fruity,12,140-11-4,Benzylacetat Halal,0.004905,0.11688,0.06289,0.03514,-0.0032,0.01566
188.628P,fruity,13,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.014692,0.09526,0.01859,-0.00043,-0.02554,0.0507
188.628P,fruity,14,100-52-7,Benzaldehyd Kosher Halal,0.00146,0.09455,-0.00936,-0.00174,-0.02624,0.0572
188.628P,fruity,15,142-62-1,Hexansäure kräftig,0.050591,0.08081,-0.00732,-0.01488,-0.01939,0.03922
188.628P,fruity,16,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.127072,0.08068,0.00721,-0.00778,-0.03003,0.03566
188.628P,fruity,17,111-27-3,Hexanol Kosher Halal,0.000718,0.06409,0.00532,0.00849,-0.00899,-0.04129
188.628P,fruity,18,118-71-8,Maltol Kosher Halal,0.010757,0.05264,-0.00639,-0.01262,0.01131,-0.02231
188.628P,fruity,19,121-33-5,"Vanillin ex Eugenol, natürlich Halal Kosher, BG",0.00315,0.02441,-0.00419,-0.00892,0.00018,-0.01112
188.628P,fruity,20,105-54-4,Ethylbutyrat Kosher Halal,0.07613,0.0191,0.00289,0.00262,0.01093,-0.00266
188.639P,fruity,1,64-19-7,Essigsäure Halal Kosher,0.394074,0.50157,-0.087,0.09862,-0.0442,-0.27175
188.639P,fruity,2,16491-36-4,cis-3-Hexenylbutyrat Halal,0.052096,0.4261,-0.17881,-0.02701,-0.14009,-0.08019
188.639P,fruity,3,31501-11-8,cis-3-Hexenylhexanoat Halal,0.192095,0.39395,-0.12249,-0.00289,0.02762,-0.24095
188.639P,fruity,4,4643-27-0,2-Octen-4-on,0.00114,0.37732,-0.10006,0.00077,-0.02037,-0.25611
188.639P,fruity,5,2432-51-1,S-(Methylthio)butyrat,0.002376,0.17016,-0.04815,0.00606,-0.01439,-0.10156
188.639P,fruity,6,706-14-9,gamma-Decalacton Kosher Halal,0.002509,0.13588,-0.00411,0.02914,0.03007,-0.07256
188.639P,fruity,7,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.001226,0.12106,-0.02363,0.00054,0.03245,-0.06444
188.639P,fruity,8,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.010643,0.1186,-0.0106,0.01144,0.04414,-0.05242
188.639P,fruity,9,3658-77-3,Furaneol Halal,0.171056,0.05371,-0.02614,-0.00324,-0.00258,0.02175
188.639P,fruity,10,765-70-8,Cycloten Halal Kosher,0.00114,0.04822,-0.01557,0.0057,-0.00689,-0.02006
188.639P,fruity,11,1754-62-7,Methyl-trans-cinnamat Halal,0.002376,0.04563,0.00591,-0.01249,0.00365,-0.02358
188.639P,fruity,12,105-54-4,Ethylbutyrat Kosher Halal,0.128254,0.03912,-0.00591,-0.00537,-0.02239,0.00545
188.639P,fruity,13,24851-98-7,Methyldihydrojasmonat,0.000124,0.03628,0.00394,0.0014,0.01028,-0.02066
188.639P,fruity,14,100-52-7,Benzaldehyd Kosher Halal,0.00057,0.01579,-0.00156,-0.00029,-0.00438,0.00955
188.639P,fruity,15,123-66-0,Ethylhexanoat Halal,0.027825,0.0086,-0.00011,0.00082,0.0051,0.00257
188.639P,fruity,16,121-33-5,"Vanillin ex Eugenol, natürlich Halal Kosher, BG",0.011214,0.00847,-0.00145,-0.00309,6e-05,-0.00386
188.639P,fruity,17,107-92-6,Buttersäure Halal Kosher,0.001283,0.00505,0.00047,0.00077,0.00126,0.00254
188.656P,fruity,1,108-64-5,Ethylisovalerat Kosher Halal,0.00089,0.15115,-0.02069,-0.04234,0.02465,-0.06347
188.656P,fruity,2,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.010762,0.1184,-0.01058,0.01142,0.04406,-0.05233
188.656P,fruity,3,141-78-6,Ethylacetat Kosher Halal,0.000728,0.09559,-0.03999,0.03455,-0.01689,-0.00416
188.656P,fruity,4,105-54-4,Ethylbutyrat Kosher Halal,0.016184,0.08605,0.01301,0.01181,0.04924,-0.01199
188.656P,fruity,5,103-26-4,"Methyl-trans-cinnamat, natürlich Kosher Halal",0.031559,0.06613,0.01018,-0.01546,-0.01669,0.0238
188.656P,fruity,6,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.018611,0.05433,-0.00749,-0.01558,-0.00256,-0.0287
188.656P,fruity,7,106-27-4,Isoamylbutyrat Halal,0.00089,0.04956,0.00022,0.0025,0.01255,-0.03429
188.656P,fruity,8,706-14-9,gamma-Decalacton Kosher Halal,0.02468,0.04602,-0.00139,0.00987,0.01018,-0.02458
188.656P,fruity,9,123-66-0,Ethylhexanoat Halal,0.005422,0.04343,-0.00053,0.00415,0.02574,0.013
188.656P,fruity,10,142-62-1,Hexansäure kräftig,0.001457,0.04198,0.0038,0.00773,0.01007,-0.02038
188.656P,fruity,11,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.006312,0.03936,-0.00768,0.00018,0.01055,-0.02095
188.656P,fruity,12,3658-77-3,Furaneol Halal,0.019421,0.03193,0.01554,0.00193,0.00153,-0.01293
188.656P,fruity,13,64-19-7,Essigsäure Halal Kosher,0.005745,0.02189,0.0038,-0.0043,0.00193,0.01186
188.656P,fruity,14,116-53-0,2-Methylbuttersäure Halal Kosher,0.043696,0.01011,-0.001,-0.00592,0.00278,-0.0004
188.656P,fruity,15,123-51-3,Isoamylalkohol Kosher Halal,0.004451,0.00391,0.00011,-0.00066,0.0007,-0.00243
188.668P,fruity,1,141-78-6,Ethylacetat Kosher Halal,0.16285,0.68612,0.28702,-0.24801,0.12125,0.02984
188.668P,fruity,2,600-14-6,Acetylpropionyl Halal,0.019678,0.24272,-0.04968,-0.01039,0.01803,-0.16462
188.668P,fruity,3,103-26-4,"Methyl-trans-cinnamat, natürlich Kosher Halal",0.07464,0.23934,0.03686,-0.05594,-0.06042,0.08613
188.668P,fruity,4,108-64-5,Ethylisovalerat Kosher Halal,0.017303,0.16534,0.02263,0.04632,-0.02696,0.06943
188.668P,fruity,5,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.001018,0.13507,-0.01207,0.01303,0.05027,-0.0597
188.668P,fruity,6,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.002714,0.08763,-0.01208,-0.02513,-0.00413,-0.04629
188.668P,fruity,7,97-64-3,Ethyllactat Halal,0.034945,0.06107,-0.00597,0.0007,-0.01073,-0.04367
188.668P,fruity,8,513-86-0,Acetoin 50% in PG Kosher Halal,0.031213,0.06091,-0.00363,0.00543,0.01347,-0.03837
188.668P,fruity,9,123-66-0,Ethylhexanoat Halal,0.003732,0.04606,-0.00057,0.0044,0.0273,0.01379
188.668P,fruity,10,105-54-4,Ethylbutyrat Kosher Halal,0.054283,0.0435,0.00658,0.00597,0.02489,-0.00606
188.668P,fruity,11,706-14-9,gamma-Decalacton Kosher Halal,0.025785,0.04155,-0.00126,0.00891,0.00919,-0.02219
188.668P,fruity,12,142-62-1,Hexansäure kräftig,0.003053,0.03799,0.00344,0.00699,0.00911,-0.01844
188.668P,fruity,13,64-19-7,Essigsäure Halal Kosher,0.000679,0.02872,0.00498,-0.00565,0.00253,0.01556
188.668P,fruity,14,3658-77-3,Furaneol Halal,0.025954,0.02824,0.01374,0.0017,0.00136,-0.01144
188.668P,fruity,15,124-07-2,Octansäure,0.002714,0.01139,-0.00255,-0.00279,-0.00438,0.00167
188.668P,fruity,16,107-92-6,Buttersäure Halal Kosher,0.030534,0.00869,-0.00081,-0.00133,-0.00218,-0.00438
188.740P,fruity,1,141-78-6,Ethylacetat Kosher Halal,0.345354,1.5661,0.65513,-0.5661,0.27676,0.06811
188.740P,fruity,2,106-70-7,Methylhexanoat,0.004605,1.42576,-0.06035,-0.07716,0.79777,0.49049
188.740P,fruity,3,106-27-4,Isoamylbutyrat Halal,0.027628,1.36539,-0.00596,-0.06894,-0.34581,0.94469
188.740P,fruity,4,142-92-7,Hexylacetat Kosher Halal,0.038373,1.30299,0.01605,-0.07584,-0.32271,0.88838
188.740P,fruity,5,108-64-5,Ethylisovalerat Kosher Halal,0.038373,0.57163,0.07823,0.16014,-0.09323,0.24003
188.740P,fruity,6,25152-84-5 ,"trans,trans-2,4-Decadienal Halal",8e-06,0.43833,0.02954,-0.05684,0.00212,0.34984
188.740P,fruity,7,121-33-5,"Vanillin ex Eugenol, natürlich Halal Kosher, BG",0.230236,0.42462,0.07295,0.15509,-0.0031,0.19347
188.740P,fruity,8,659-70-1,Isoamylisovalerat Kosher Halal,0.015349,0.40923,-0.01004,-0.01885,-0.10139,0.27895
188.740P,fruity,9,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.032233,0.37706,0.07359,-0.00169,-0.10108,0.2007
188.740P,fruity,10,16491-36-4,cis-3-Hexenylbutyrat Halal,0.007675,0.04936,-0.02072,-0.00313,-0.01623,-0.00929
188.740P,fruity,11,105-54-4,Ethylbutyrat Kosher Halal,0.107444,0.01588,-0.0024,-0.00218,-0.00909,0.00221
188.740P,fruity,12,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.038373,0.01294,-0.00178,-0.00371,-0.00061,-0.00684
188.740P,fruity,13,123-66-0,Ethylhexanoat Halal,0.038373,0.0078,0.0001,-0.00075,-0.00463,-0.00234
188.740P,fruity,14,3658-77-3,Furaneol Halal,0.075978,1e-05,-0.0,-0.0,-0.0,0.0
188.819,odorless,1,586-62-9,"Terpinolen, natürlich Halal",0.000312,0.25979,-0.04338,-0.01242,0.00697,-0.19701
188.819,odorless,2,79-31-2,"Isobuttersäure, natürlich Halal Kosher",0.001792,0.25254,0.0204,-0.02199,-0.02081,-0.18935
188.819,odorless,3,108-64-5,Ethylisovalerat Kosher Halal,0.000666,0.15547,-0.02128,-0.04355,0.02535,-0.06528
188.819,odorless,4,659-70-1,Isoamylisovalerat Kosher Halal,0.000254,0.14668,0.0036,0.00676,0.03634,-0.09998
188.819,odorless,5,142-92-7,Hexylacetat Kosher Halal,0.000888,0.13551,-0.00167,0.00789,0.03356,-0.09239
188.819,odorless,6,706-14-9,gamma-Decalacton Kosher Halal,0.0037,0.13105,-0.00397,0.02811,0.029,-0.06998
188.819,odorless,7,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.001554,0.11579,-0.0226,0.00052,0.03104,-0.06163
188.819,odorless,8,105-54-4,Ethylbutyrat Kosher Halal,0.009193,0.09386,0.01419,0.01288,0.05371,-0.01307
188.819,odorless,9,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.001496,0.09018,-0.01243,-0.02586,-0.00425,-0.04764
188.819,odorless,10,141-78-6,Ethylacetat Kosher Halal,0.002976,0.08475,-0.03545,0.03064,-0.01498,-0.00369
188.819,odorless,11,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.035375,0.07627,-0.00682,0.00736,0.02838,-0.03371
188.819,odorless,12,10032-15-2,Hexyl-2-methylbutyrat Halal Kosher,0.00019,0.07478,-0.0066,-0.00133,-0.0272,0.03964
188.819,odorless,13,116-53-0,2-Methylbuttersäure Halal Kosher,0.00074,0.06377,-0.00629,-0.03738,0.01755,-0.00255
188.819,odorless,14,3025-30-7,"Ethyl-trans,cis-2,4-decadienoat, natürlich Halal",0.000486,0.06083,0.00481,0.00626,-0.01328,-0.03649
188.819,odorless,15,111-27-3,Hexanol Kosher Halal,0.00111,0.05972,0.00496,0.00791,-0.00838,-0.03848
188.819,odorless,16,105-57-7,Acetal Halal,0.0012,0.05534,-0.01607,-0.00474,-0.00543,-0.02909
188.819,odorless,17,623-42-7,Methylbutyrat Halal,3.2e-05,0.05009,0.00153,0.00219,-0.03377,-0.01259
188.819,odorless,18,123-66-0,Ethylhexanoat Halal,0.00287,0.0474,-0.00058,0.00453,0.02809,0.01419
188.819,odorless,19,705-86-2,delta-Decalacton Halal Kosher,0.000264,0.04617,-0.00054,0.00609,-0.00967,-0.02987
188.819,odorless,20,103-26-4,"Methyl-trans-cinnamat, natürlich Kosher Halal",0.003965,0.04481,-0.0069,0.01047,0.01131,-0.01613
188.820,fruity,1,142-92-7,Hexylacetat Kosher Halal,0.015306,0.41779,0.00515,-0.02432,-0.10347,0.28485
188.820,fruity,2,659-70-1,Isoamylisovalerat Kosher Halal,0.013426,0.33842,-0.0083,-0.01559,-0.08385,0.23068
188.820,fruity,3,1754-62-7,Methyl-trans-cinnamat Halal,0.167829,0.30656,-0.03972,0.08392,-0.02453,0.15839
188.820,fruity,4,111-27-3,Hexanol Kosher Halal,0.029538,0.25699,-0.02134,-0.03404,0.03605,0.16557
188.820,fruity,5,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.214821,0.23087,0.02063,-0.02228,-0.08592,0.10204
188.820,fruity,6,108-64-5,Ethylisovalerat Kosher Halal,0.014903,0.11907,0.0163,0.03336,-0.01942,0.05
188.820,fruity,7,141-78-6,Ethylacetat Kosher Halal,0.040279,0.09511,0.03979,-0.03438,0.01681,0.00414
188.820,fruity,8,116-53-0,2-Methylbuttersäure Halal Kosher,0.095327,0.05439,0.00537,0.03188,-0.01497,0.00218
188.820,fruity,9,142-62-1,Hexansäure kräftig,0.036251,0.04497,-0.00407,-0.00828,-0.01079,0.02183
188.820,fruity,10,121-33-5,"Vanillin ex Eugenol, natürlich Halal Kosher, BG",0.001074,0.02852,-0.0049,-0.01042,0.00021,-0.01299
188.820,fruity,11,105-54-4,Ethylbutyrat Kosher Halal,0.11748,0.02709,-0.00409,-0.00372,-0.0155,0.00377
188.820,fruity,12,64-19-7,Essigsäure Halal Kosher,0.002685,0.02601,0.00451,-0.00511,0.00229,0.01409
188.820,fruity,13,118-71-8,Maltol Kosher Halal,0.028867,0.02105,0.00256,0.00505,-0.00452,0.00892
188.820,fruity,14,706-14-9,gamma-Decalacton Kosher Halal,0.030881,0.0209,-0.00063,0.00448,0.00462,-0.01116
188.820,fruity,15,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.053705,0.01917,0.00264,0.0055,0.0009,0.01013
188.820,fruity,16,123-66-0,Ethylhexanoat Halal,0.036251,0.00451,6e-05,-0.00043,-0.00267,-0.00135
188.820,fruity,17,107-92-6,Buttersäure Halal Kosher,0.020139,0.00381,-0.00036,-0.00058,-0.00095,-0.00192
188.820,fruity,18,75-07-0,Acetaldehyd Halal Kosher,0.000671,0.00348,-0.0001,-0.00031,0.00082,0.00224
188.820,fruity,19,64-18-6,"Ameisensäure 80%, natürlich Kosher, Halal",7e-06,0.00299,0.0007,-0.00069,0.00064,0.00096
188.820,fruity,20,3658-77-3,Furaneol Halal,0.080558,0.0026,-0.00126,-0.00016,-0.00012,0.00105
188.822,fruity,1,118-71-8,Maltol Kosher Halal,0.105701,0.3337,0.04054,0.08002,-0.07171,0.14143
188.822,fruity,2,1754-62-7,Methyl-trans-cinnamat Halal,0.096954,0.15569,-0.02017,0.04262,-0.01246,0.08044
188.822,fruity,3,3658-77-3,Furaneol Halal,0.347201,0.1532,-0.07455,-0.00925,-0.00736,0.06205
188.822,fruity,4,105-54-4,Ethylbutyrat Kosher Halal,0.141731,0.05417,-0.00819,-0.00743,-0.031,0.00755
188.822,fruity,5,706-14-9,gamma-Decalacton Kosher Halal,0.048377,0.05001,0.00151,-0.01073,-0.01107,0.02671
188.822,fruity,6,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.101431,0.03679,0.00329,-0.00355,-0.01369,0.01626
188.822,fruity,7,123-66-0,Ethylhexanoat Halal,0.048718,0.02389,0.00029,-0.00228,-0.01416,-0.00715
188.822,fruity,8,107-92-6,Buttersäure Halal Kosher,0.060912,0.02296,-0.00214,-0.00351,-0.00575,-0.01156
188.822,fruity,9,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.048974,0.00926,0.00128,0.00266,0.00044,0.00489
188.866,odorless,1,108-64-5,Ethylisovalerat Kosher Halal,0.000801,0.15287,-0.02092,-0.04283,0.02493,-0.06419
188.866,odorless,2,659-70-1,Isoamylisovalerat Kosher Halal,0.000601,0.1339,0.00328,0.00617,0.03318,-0.09127
188.866,odorless,3,142-92-7,Hexylacetat Kosher Halal,0.001041,0.12964,-0.0016,0.00755,0.03211,-0.08839
188.866,odorless,4,71-23-8,Propanol Halal,0.008009,0.11819,-0.02579,0.00491,0.0662,0.0213
188.866,odorless,5,706-14-9,gamma-Decalacton Kosher Halal,0.008409,0.11197,-0.00339,0.02401,0.02477,-0.05979
188.866,odorless,6,109-19-3,Butylisovalerat Halal,0.001321,0.10637,-0.0137,-0.01013,0.03905,0.04348
188.866,odorless,7,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.018621,0.10494,-0.00938,0.01013,0.03906,-0.04638
188.866,odorless,8,105-54-4,Ethylbutyrat Kosher Halal,0.011613,0.09116,0.01378,0.01251,0.05217,-0.0127
188.866,odorless,9,106-27-4,Isoamylbutyrat Halal,0.00024,0.08395,0.00037,0.00424,0.02126,-0.05808
188.866,odorless,10,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.006607,0.07947,-0.01096,-0.02279,-0.00375,-0.04198
188.866,odorless,11,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.004085,0.07514,-0.01467,0.00034,0.02014,-0.03999
188.866,odorless,12,118-71-8,Maltol Kosher Halal,0.01058,0.05336,-0.00648,-0.0128,0.01147,-0.02261
188.866,odorless,13,116-53-0,2-Methylbuttersäure Halal Kosher,0.009771,0.05249,-0.00518,-0.03076,0.01444,-0.0021
188.866,odorless,14,111-27-3,Hexanol Kosher Halal,0.002082,0.04889,0.00406,0.00648,-0.00686,-0.0315
188.866,odorless,15,123-66-0,Ethylhexanoat Halal,0.003404,0.04657,-0.00057,0.00445,0.0276,0.01394
188.866,odorless,16,1754-62-7,Methyl-trans-cinnamat Halal,0.004285,0.04157,0.00539,-0.01138,0.00333,-0.02148
188.866,odorless,17,90045-90-2,"Iris-Concrete, 8% Iron Halal",0.00012,0.02612,-0.00653,0.00224,-0.00918,0.00817
188.866,odorless,18,64-19-7,Essigsäure Halal Kosher,0.003003,0.02558,0.00444,-0.00503,0.00225,0.01386
188.866,odorless,19,3658-77-3,Furaneol Halal,0.031295,0.02523,0.01228,0.00152,0.00121,-0.01022
188.866,odorless,20,142-62-1,Hexansäure kräftig,0.010412,0.0196,0.00178,0.00361,0.0047,-0.00951
188.894,fruity,1,6728-26-3,trans-2-Hexenal Kosher Halal,0.003138,0.59518,0.00645,-0.03242,-0.14494,0.41137
188.894,fruity,2,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.038704,0.481,0.09388,-0.00215,-0.12894,0.25603
188.894,fruity,3,141-78-6,Ethylacetat Kosher Halal,0.090311,0.33635,0.1407,-0.12158,0.05944,0.01463
188.894,fruity,4,109-52-4,Valeriansäure Kosher Halal,0.016363,0.2478,-0.05915,-0.03045,-0.05536,-0.10283
188.894,fruity,5,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.190807,0.18977,0.01696,-0.01831,-0.07062,0.08387
188.894,fruity,6,868-57-5,Methyl-2-methylbutyrat,0.037,0.12669,-0.03572,-0.01924,-0.04628,-0.02545
188.894,fruity,7,64-19-7,Essigsäure Halal Kosher,0.096296,0.10017,-0.01738,0.0197,-0.00883,-0.05427
188.894,fruity,8,1754-62-7,Methyl-trans-cinnamat Halal,0.066259,0.09035,-0.01171,0.02474,-0.00723,0.04668
188.894,fruity,9,124-07-2,Octansäure,0.013022,0.08825,-0.01974,-0.02164,-0.03394,0.01293
188.894,fruity,10,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.008556,0.07539,-0.01039,-0.02162,-0.00355,-0.03983
188.894,fruity,11,109-94-4,Ethylformiat Halal,0.002363,0.06806,-0.01516,-0.00781,-0.0039,-0.04119
188.894,fruity,12,123-66-0,Ethylhexanoat Halal,0.061007,0.043,0.00053,-0.00411,-0.02549,-0.01287
188.894,fruity,13,706-14-9,gamma-Decalacton Kosher Halal,0.025659,0.04206,-0.00127,0.00902,0.00931,-0.02246
188.894,fruity,14,31501-11-8,cis-3-Hexenylhexanoat Halal,0.019741,0.03601,-0.0112,-0.00026,0.00252,-0.02203
188.894,fruity,15,142-62-1,Hexansäure kräftig,0.005037,0.03303,0.00299,0.00608,0.00792,-0.01603
188.894,fruity,16,97-64-3,Ethyllactat Halal,0.018918,0.02831,-0.00277,0.00032,-0.00497,-0.02025
188.894,fruity,17,3658-77-3,Furaneol Halal,0.11912,0.02438,-0.01186,-0.00147,-0.00117,0.00987
188.894,fruity,18,121-33-5,"Vanillin ex Eugenol, natürlich Halal Kosher, BG",0.003703,0.02332,-0.00401,-0.00852,0.00017,-0.01062
188.894,fruity,19,105-54-4,Ethylbutyrat Kosher Halal,0.085289,0.00887,0.00134,0.00122,0.00507,-0.00124
188.894,fruity,20,118-71-8,Maltol Kosher Halal,0.023993,0.00122,0.00015,0.00029,-0.00026,0.00052
188.976,fruity,1,6290-17-1,Fraiston Halal Kosher,0.015733,0.73694,-0.09376,-0.01133,-0.213,0.41885
188.976,fruity,2,141-97-9,Ethylacetoacetat Halal,0.074752,0.64422,-0.10855,-0.01698,-0.12554,0.39316
188.976,fruity,3,111-27-3,Hexanol Kosher Halal,0.044849,0.42757,-0.0355,-0.05663,0.05997,0.27546
188.976,fruity,4,659-70-1,Isoamylisovalerat Kosher Halal,0.013236,0.33143,-0.00813,-0.01527,-0.08212,0.22592
188.976,fruity,5,142-92-7,Hexylacetat Kosher Halal,0.012194,0.29836,0.00368,-0.01737,-0.07389,0.20342
188.976,fruity,6,118-71-8,Maltol Kosher Halal,0.084443,0.24719,0.03003,0.05928,-0.05312,0.10477
188.976,fruity,7,706-14-9,gamma-Decalacton Kosher Halal,0.0872,0.20735,0.00627,-0.04447,-0.04588,0.11073
188.976,fruity,8,79-09-4,Propionsäure Kosher Halal,0.040758,0.13999,-0.03912,0.01042,-0.03628,0.05416
188.976,fruity,9,106-27-4,Isoamylbutyrat Halal,0.003812,0.10507,-0.00046,-0.00531,-0.02661,0.0727
