Rez.-Nr.,Rank,CAS,Ingredient,Norm_Totalmenge,Total_Contrib,PC1_Contrib,PC2_Contrib,PC3_Contrib,PC4_Contrib
188.491P,6,659-70-1,Isoamylisovalerat Kosher Halal,0.004256,0.16394,0.03794,0.03853,-0.02308,0.06439
188.491P,7,111-27-3,Hexanol Kosher Halal,0.001285,0.15669,-0.01526,-0.04758,0.03008,-0.06377
188.491P,8,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.042961,0.14686,-0.02289,-0.10836,-0.0115,-0.00411
188.491P,9,142-62-1,Hexansäure kräftig,0.007284,0.13155,-0.08443,0.0055,0.04016,-0.00146
188.491P,10,123-66-0,Ethylhexanoat Halal,0.048132,0.13102,0.05977,-0.03067,0.00852,-0.03207
188.491P,11,103-26-4,"Methyl-trans-cinnamat, natürlich Kosher Halal",0.003809,0.12498,-0.02797,0.04083,0.05068,0.0055
188.491P,12,118-71-8,Maltol Kosher Halal,0.061551,0.10161,0.01724,0.05007,0.00596,0.02833
188.491P,13,121-33-5,"Vanillin ex Eugenol, natürlich Halal Kosher, BG",0.028565,0.08233,0.00165,-0.01443,0.0283,0.03795
188.491P,14,142-92-7,Hexylacetat Kosher Halal,0.002028,0.07901,-0.00991,-0.01637,-0.02152,-0.0312
188.491P,15,108-64-5,Ethylisovalerat Kosher Halal,0.00457,0.06114,-0.01258,0.01269,0.01355,-0.02233
188.491P,16,140-11-4,Benzylacetat Halal,0.000486,0.01404,0.00287,-0.00215,-0.00781,-0.0012
188.491P,17,2305-21-7,trans-2-Hexen-1-ol Halal Kosher,0.001343,0.01333,-0.00013,0.00892,0.00072,-0.00357
188.491P,18,116-53-0,2-Methylbuttersäure Halal Kosher,0.050331,0.01122,-0.0062,-0.00171,0.00308,-0.00023
188.560P,1,659-70-1,Isoamylisovalerat Kosher Halal,0.0145,1.16092,0.26869,0.27282,-0.16342,0.45598
188.560P,2,142-62-1,Hexansäure kräftig,0.066667,0.97442,0.6254,-0.04076,-0.29746,0.01078
188.560P,3,123-92-2,Isoamylacetat Halal,0.008833,0.77977,0.4042,-0.07301,0.03167,-0.27089
188.560P,4,64-19-7,Essigsäure Halal Kosher,0.09,0.32455,-0.00209,-0.07919,0.21112,0.03214
188.560P,5,141-78-6,Ethylacetat Kosher Halal,0.056667,0.27167,0.08293,-0.03583,0.13049,-0.02242
188.560P,6,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.016667,0.26333,-0.04104,-0.1943,-0.02062,-0.00737
188.560P,7,1754-62-7,Methyl-trans-cinnamat Halal,0.01,0.20716,-0.03167,-0.07547,-0.0666,0.03342
188.560P,8,123-66-0,Ethylhexanoat Halal,0.016667,0.19504,-0.08897,0.04566,-0.01268,0.04773
188.560P,9,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.000833,0.17572,-0.06676,-0.01653,-0.06717,0.02526
188.560P,10,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.06,0.12095,0.06507,-0.01288,-0.03376,-0.00923
188.560P,11,105-54-4,Ethylbutyrat Kosher Halal,0.08,0.10992,-0.06438,0.0307,-0.00025,0.01459
188.560P,12,706-14-9,gamma-Decalacton Kosher Halal,0.028333,0.08208,-0.02396,-0.03908,0.00195,0.01709
188.560P,13,116-53-0,2-Methylbuttersäure Halal Kosher,0.053333,0.00842,0.00465,0.00128,-0.00231,0.00017
188.639P,1,31501-11-8,cis-3-Hexenylhexanoat Halal,0.192095,2.40181,-0.50104,-0.28758,1.23233,0.38086
188.639P,2,4643-27-0,2-Octen-4-on,0.00114,2.34489,-0.45898,-0.4239,1.02097,0.44105
188.639P,3,64-19-7,Essigsäure Halal Kosher,0.394074,1.82728,-0.01179,-0.44587,1.18864,0.18097
188.639P,4,16491-36-4,cis-3-Hexenylbutyrat Halal,0.052096,1.61953,-0.18631,-0.09403,0.9306,0.4086
188.639P,5,2432-51-1,S-(Methylthio)butyrat,0.002376,0.90617,-0.15955,-0.1944,0.40139,0.15083
188.639P,6,765-70-8,Cycloten Halal Kosher,0.00114,0.86369,-0.08065,-0.13263,0.25022,0.40018
188.639P,7,706-14-9,gamma-Decalacton Kosher Halal,0.002509,0.46306,-0.13517,-0.22047,0.01098,0.09644
188.639P,8,1754-62-7,Methyl-trans-cinnamat Halal,0.002376,0.29982,-0.04584,-0.10923,-0.09639,0.04837
188.639P,9,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.010643,0.29001,-0.0452,-0.21399,-0.02271,-0.00811
188.639P,10,3658-77-3,Furaneol Halal,0.171056,0.24772,0.00064,0.09021,0.06854,0.08833
188.639P,11,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.001226,0.16573,-0.06296,-0.01559,-0.06335,0.02383
188.639P,12,105-54-4,Ethylbutyrat Kosher Halal,0.128254,0.15993,0.09367,-0.04466,0.00037,-0.02123
188.639P,13,123-66-0,Ethylhexanoat Halal,0.027825,0.07941,-0.03622,0.01859,-0.00516,0.01943
188.639P,14,100-52-7,Benzaldehyd Kosher Halal,0.00057,0.07312,0.01306,0.05642,-0.0018,-0.00184
188.639P,15,121-33-5,"Vanillin ex Eugenol, natürlich Halal Kosher, BG",0.011214,0.05948,-0.00119,0.01043,-0.02045,-0.02742
188.639P,16,24851-98-7,Methyldihydrojasmonat,0.000124,0.0419,0.00488,-0.02801,-0.00074,0.00827
188.639P,17,107-92-6,Buttersäure Halal Kosher,0.001283,0.02738,0.00376,0.01177,0.01145,-0.0004
188.656P,1,105-54-4,Ethylbutyrat Kosher Halal,0.016184,0.46679,-0.27339,0.13036,-0.00108,0.06196
188.656P,2,123-66-0,Ethylhexanoat Halal,0.005422,0.31157,-0.14212,0.07294,-0.02025,0.07625
188.656P,3,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.010762,0.28949,-0.04512,-0.2136,-0.02267,-0.0081
188.656P,4,142-62-1,Hexansäure kräftig,0.001457,0.24008,-0.15409,0.01004,0.07329,-0.00266
188.656P,5,103-26-4,"Methyl-trans-cinnamat, natürlich Kosher Halal",0.031559,0.22714,0.05083,-0.07421,-0.0921,-0.01
188.656P,6,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.018611,0.20491,-0.11025,0.02183,0.0572,0.01564
188.656P,7,141-78-6,Ethylacetat Kosher Halal,0.000728,0.18745,-0.05722,0.02472,-0.09004,0.01547
188.656P,8,706-14-9,gamma-Decalacton Kosher Halal,0.02468,0.13597,-0.03969,-0.06474,0.00322,0.02832
188.656P,9,3658-77-3,Furaneol Halal,0.019421,0.13257,-0.00034,-0.04828,-0.03668,-0.04727
188.656P,10,108-64-5,Ethylisovalerat Kosher Halal,0.00089,0.11913,-0.02451,0.02472,0.0264,-0.0435
188.656P,11,64-19-7,Essigsäure Halal Kosher,0.005745,0.09184,0.00059,0.02241,-0.05974,-0.0091
188.656P,12,116-53-0,2-Methylbuttersäure Halal Kosher,0.043696,0.05462,-0.03018,-0.00833,0.01501,-0.0011
188.656P,13,123-51-3,Isoamylalkohol Kosher Halal,0.004451,0.04989,0.0181,-0.00557,-0.02196,-0.00426
188.656P,14,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.006312,0.03638,-0.01382,-0.00342,-0.01391,0.00523
188.656P,15,106-27-4,Isoamylbutyrat Halal,0.00089,0.02161,-0.00711,0.00195,-0.00211,-0.01044
188.668P,1,141-78-6,Ethylacetat Kosher Halal,0.16285,1.14318,0.34897,-0.15076,0.5491,-0.09436
188.668P,2,103-26-4,"Methyl-trans-cinnamat, natürlich Kosher Halal",0.07464,0.7738,0.17316,-0.25281,-0.31376,-0.03408
188.668P,3,600-14-6,Acetylpropionyl Halal,0.019678,0.33607,-0.12877,-0.13815,0.02289,0.04626
188.668P,4,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.001018,0.33265,-0.05184,-0.24545,-0.02605,-0.0093
188.668P,5,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.002714,0.33007,-0.17759,0.03516,0.09214,0.02519
188.668P,6,123-66-0,Ethylhexanoat Halal,0.003732,0.32908,-0.15011,0.07704,-0.02139,0.08054
188.668P,7,105-54-4,Ethylbutyrat Kosher Halal,0.054283,0.25373,-0.1486,0.07086,-0.00059,0.03368
188.668P,8,142-62-1,Hexansäure kräftig,0.003053,0.21034,-0.135,0.0088,0.06421,-0.00233
188.668P,9,513-86-0,Acetoin 50% in PG Kosher Halal,0.031213,0.18783,-0.06223,0.00066,0.11884,-0.00611
188.668P,10,124-07-2,Octansäure,0.002714,0.18025,-0.01817,0.0643,0.06885,-0.02894
188.668P,11,97-64-3,Ethyllactat Halal,0.034945,0.14253,-0.05759,-0.05143,0.01252,-0.02097
188.668P,12,108-64-5,Ethylisovalerat Kosher Halal,0.017303,0.1395,0.0287,-0.02894,-0.03091,0.05094
188.668P,13,706-14-9,gamma-Decalacton Kosher Halal,0.025785,0.11968,-0.03494,-0.05698,0.00284,0.02492
188.668P,14,64-19-7,Essigsäure Halal Kosher,0.000679,0.11688,0.00075,0.02852,-0.07603,-0.01158
188.668P,15,3658-77-3,Furaneol Halal,0.025954,0.11619,-0.0003,-0.04231,-0.03214,-0.04143
188.668P,16,107-92-6,Buttersäure Halal Kosher,0.030534,0.02886,-0.00396,-0.01241,-0.01207,0.00042
188.740P,1,141-78-6,Ethylacetat Kosher Halal,0.345354,2.64111,0.80623,-0.34831,1.26859,-0.21799
188.740P,2,25152-84-5 ,"trans,trans-2,4-Decadienal Halal",8e-06,2.54767,0.35378,-0.30349,0.86528,1.02512
188.740P,3,106-70-7,Methylhexanoat,0.004605,2.54767,0.35378,-0.30349,0.86528,1.02512
188.740P,4,142-92-7,Hexylacetat Kosher Halal,0.038373,2.05862,0.25832,0.42652,0.56077,0.813
188.740P,5,121-33-5,"Vanillin ex Eugenol, natürlich Halal Kosher, BG",0.230236,1.73061,0.03462,-0.30337,0.59491,0.79771
188.740P,6,106-27-4,Isoamylbutyrat Halal,0.027628,1.25186,0.4118,-0.11304,0.12224,0.60478
188.740P,7,659-70-1,Isoamylisovalerat Kosher Halal,0.015349,1.24356,0.28782,0.29224,-0.17505,0.48844
188.740P,8,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.032233,0.62292,0.23665,0.0586,0.23812,-0.08955
188.740P,9,108-64-5,Ethylisovalerat Kosher Halal,0.038373,0.47151,0.09702,-0.09783,-0.10447,0.17219
188.740P,10,16491-36-4,cis-3-Hexenylbutyrat Halal,0.007675,0.18612,-0.02141,-0.01081,0.10694,0.04696
188.740P,11,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.038373,0.04933,-0.02654,0.00525,0.01377,0.00376
188.740P,12,105-54-4,Ethylbutyrat Kosher Halal,0.107444,0.04355,0.02551,-0.01216,0.0001,-0.00578
188.740P,13,123-66-0,Ethylhexanoat Halal,0.038373,0.02989,0.01364,-0.007,0.00194,-0.00732
188.740P,14,3658-77-3,Furaneol Halal,0.075978,0.00927,2e-05,0.00338,0.00256,0.00331
188.820,1,1754-62-7,Methyl-trans-cinnamat Halal,0.167829,1.71108,0.2616,0.62339,0.55007,-0.27602
188.820,2,659-70-1,Isoamylisovalerat Kosher Halal,0.013426,1.05643,0.24451,0.24827,-0.14871,0.41494
188.820,3,111-27-3,Hexanol Kosher Halal,0.029538,0.94726,0.09224,0.28766,-0.18182,0.38554
188.820,4,142-92-7,Hexylacetat Kosher Halal,0.015306,0.70194,0.08808,0.14543,0.19121,0.27722
188.820,5,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.214821,0.61441,0.09576,0.45335,0.04812,0.01718
188.820,6,142-62-1,Hexansäure kräftig,0.036251,0.40795,0.26183,-0.01707,-0.12454,0.00451
188.820,7,116-53-0,2-Methylbuttersäure Halal Kosher,0.095327,0.28311,0.15642,0.0432,-0.07778,0.00571
188.820,8,121-33-5,"Vanillin ex Eugenol, natürlich Halal Kosher, BG",0.001074,0.14235,-0.00285,0.02495,-0.04894,-0.06562
188.820,9,141-78-6,Ethylacetat Kosher Halal,0.040279,0.13717,0.04187,-0.01809,0.06588,-0.01132
188.820,10,64-19-7,Essigsäure Halal Kosher,0.002685,0.10696,0.00069,0.0261,-0.06958,-0.01059
188.820,11,108-64-5,Ethylisovalerat Kosher Halal,0.014903,0.10169,0.02092,-0.0211,-0.02253,0.03713
188.820,12,105-54-4,Ethylbutyrat Kosher Halal,0.11748,0.09968,0.05838,-0.02784,0.00023,-0.01323
188.820,13,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.053705,0.07139,0.03841,-0.0076,-0.01993,-0.00545
188.820,14,706-14-9,gamma-Decalacton Kosher Halal,0.030881,0.0445,-0.01299,-0.02119,0.00106,0.00927
188.820,15,64-18-6,"Ameisensäure 80%, natürlich Kosher, Halal",7e-06,0.02737,-0.00346,-0.00047,-0.01669,-0.00675
188.820,16,3658-77-3,Furaneol Halal,0.080558,0.02076,5e-05,0.00756,0.00574,0.0074
188.820,17,118-71-8,Maltol Kosher Halal,0.028867,0.01332,0.00226,0.00656,0.00078,0.00371
188.820,18,107-92-6,Buttersäure Halal Kosher,0.020139,0.00887,-0.00122,-0.00381,-0.00371,0.00013
188.820,19,123-66-0,Ethylhexanoat Halal,0.036251,0.00791,0.00361,-0.00185,0.00051,-0.00194
188.820,20,75-07-0,Acetaldehyd Halal Kosher,0.000671,0.00647,0.00048,-0.00129,-0.00321,0.00148
188.822,1,1754-62-7,Methyl-trans-cinnamat Halal,0.096954,0.84967,0.1299,0.30956,0.27315,-0.13706
188.822,2,3658-77-3,Furaneol Halal,0.347201,0.68948,0.00178,0.25109,0.19076,0.24585
188.822,3,105-54-4,Ethylbutyrat Kosher Halal,0.141731,0.23529,0.13781,-0.06571,0.00054,-0.03123
188.822,4,118-71-8,Maltol Kosher Halal,0.105701,0.22087,0.03748,0.10885,0.01296,0.06159
188.822,5,706-14-9,gamma-Decalacton Kosher Halal,0.048377,0.21362,0.06236,0.10171,-0.00507,-0.04449
188.822,6,123-66-0,Ethylhexanoat Halal,0.048718,0.1371,0.06254,-0.0321,0.00891,-0.03355
188.822,7,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.101431,0.11214,0.01748,0.08275,0.00878,0.00314
188.822,8,107-92-6,Buttersäure Halal Kosher,0.060912,0.08726,-0.01199,-0.03752,-0.03649,0.00126
188.822,9,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.048974,0.03414,0.01837,-0.00364,-0.00953,-0.0026
188.866,1,71-23-8,Propanol Halal,0.008009,0.65343,-0.37164,-0.12929,-0.10007,0.05243
188.866,2,109-19-3,Butylisovalerat Halal,0.001321,0.65343,-0.37164,-0.12929,-0.10007,0.05243
188.866,3,105-54-4,Ethylbutyrat Kosher Halal,0.011613,0.49235,-0.28836,0.13749,-0.00114,0.06536
188.866,4,706-14-9,gamma-Decalacton Kosher Halal,0.008409,0.37601,-0.10976,-0.17902,0.00892,0.07831
188.866,5,123-66-0,Ethylhexanoat Halal,0.003404,0.33248,-0.15166,0.07784,-0.02161,0.08137
188.866,6,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.006607,0.29942,-0.1611,0.03189,0.08358,0.02285
188.866,7,1754-62-7,Methyl-trans-cinnamat Halal,0.004285,0.27662,-0.04229,-0.10078,-0.08893,0.04462
188.866,8,116-53-0,2-Methylbuttersäure Halal Kosher,0.009771,0.27654,-0.15279,-0.0422,0.07597,-0.00558
188.866,9,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.018621,0.25467,-0.03969,-0.18791,-0.01995,-0.00712
188.866,10,659-70-1,Isoamylisovalerat Kosher Halal,0.000601,0.19182,-0.0444,-0.04508,0.027,-0.07534
188.866,11,142-92-7,Hexylacetat Kosher Halal,0.001041,0.13705,-0.0172,-0.0284,-0.03733,-0.05413
188.866,12,111-27-3,Hexanol Kosher Halal,0.002082,0.12555,-0.01222,-0.03813,0.0241,-0.0511
188.866,13,108-64-5,Ethylisovalerat Kosher Halal,0.000801,0.12054,-0.0248,0.02501,0.02671,-0.04402
188.866,14,64-19-7,Essigsäure Halal Kosher,0.003003,0.10539,0.00068,0.02572,-0.06855,-0.01044
188.866,15,3658-77-3,Furaneol Halal,0.031295,0.10279,-0.00027,-0.03743,-0.02844,-0.03665
188.866,16,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.004085,0.09302,-0.03534,-0.00875,-0.03556,0.01337
188.866,17,90045-90-2,"Iris-Concrete, 8% Iron Halal",0.00012,0.09202,0.0324,-0.02167,-0.03386,0.00409
188.866,18,142-62-1,Hexansäure kräftig,0.010412,0.07329,-0.04704,0.00307,0.02237,-0.00081
188.866,19,106-27-4,Isoamylbutyrat Halal,0.00024,0.05256,-0.01729,0.00475,-0.00513,-0.02539
188.866,20,24851-98-7,Methyldihydrojasmonat,0.0004,0.04293,-0.005,0.0287,0.00076,-0.00847
188.894,1,109-52-4,Valeriansäure Kosher Halal,0.016363,2.42173,-0.28442,0.59499,1.24262,-0.29969
188.894,2,6728-26-3,trans-2-Hexenal Kosher Halal,0.003138,2.05595,-0.27914,0.80394,0.79267,-0.1802
188.894,3,124-07-2,Octansäure,0.013022,1.46592,-0.14776,0.52292,0.55989,-0.23535
188.894,4,868-57-5,Methyl-2-methylbutyrat,0.037,1.15211,-0.04145,0.42376,0.55556,-0.13134
188.894,5,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.038704,0.7875,0.29917,0.07408,0.30103,-0.11321
188.894,6,109-94-4,Ethylformiat Halal,0.002363,0.6092,-0.04067,0.10826,0.33689,-0.12337
188.894,7,141-78-6,Ethylacetat Kosher Halal,0.090311,0.54781,0.16722,-0.07224,0.26313,-0.04521
188.894,8,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.190807,0.50804,0.07918,0.37486,0.03979,0.01421
188.894,9,1754-62-7,Methyl-trans-cinnamat Halal,0.066259,0.47661,0.07287,0.17364,0.15322,-0.07688
188.894,10,64-19-7,Essigsäure Halal Kosher,0.096296,0.35566,-0.0023,-0.08679,0.23136,0.03522
188.894,11,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.008556,0.28408,-0.15284,0.03026,0.0793,0.02168
188.894,12,123-66-0,Ethylhexanoat Halal,0.061007,0.26445,0.12063,-0.06191,0.01719,-0.06472
188.894,13,31501-11-8,cis-3-Hexenylhexanoat Halal,0.019741,0.21248,-0.04433,-0.02544,0.10902,0.03369
188.894,14,142-62-1,Hexansäure kräftig,0.005037,0.17339,-0.11129,0.00725,0.05293,-0.00192
188.894,15,706-14-9,gamma-Decalacton Kosher Halal,0.025659,0.12153,-0.03548,-0.05786,0.00288,0.02531
188.894,16,121-33-5,"Vanillin ex Eugenol, natürlich Halal Kosher, BG",0.003703,0.12087,-0.00242,0.02119,-0.04155,-0.05571
188.894,17,3658-77-3,Furaneol Halal,0.11912,0.11747,0.0003,0.04278,0.0325,0.04189
188.894,18,105-54-4,Ethylbutyrat Kosher Halal,0.085289,0.08034,-0.04705,0.02244,-0.00019,0.01066
188.894,19,97-64-3,Ethyllactat Halal,0.018918,0.06774,-0.02737,-0.02444,0.00595,-0.00997
188.894,20,8022-96-6,Jasmin-Absolue (blumig) Halal,0.000444,0.06346,0.02287,-0.00191,-0.0327,-0.00598
188.976,1,141-97-9,Ethylacetoacetat Halal,0.074752,1.55621,0.25948,0.5099,-0.29166,0.49517
188.976,2,6290-17-1,Fraiston Halal Kosher,0.015733,1.54792,0.23494,0.52588,-0.29706,0.49005
188.976,3,111-27-3,Hexanol Kosher Halal,0.044849,1.54551,0.15049,0.46933,-0.29665,0.62904
188.976,4,659-70-1,Isoamylisovalerat Kosher Halal,0.013236,1.03794,0.24023,0.24392,-0.14611,0.40768
188.976,5,706-14-9,gamma-Decalacton Kosher Halal,0.0872,0.78637,0.22955,0.3744,-0.01865,-0.16377
188.976,6,79-09-4,Propionsäure Kosher Halal,0.040758,0.77247,0.27948,-0.18237,-0.18052,0.13009
188.976,7,142-92-7,Hexylacetat Kosher Halal,0.012194,0.5189,0.06511,0.10751,0.14135,0.20493
188.976,8,24851-98-7,Methyldihydrojasmonat,0.001715,0.44569,-0.05194,0.29797,0.00784,-0.08794
188.976,9,1754-62-7,Methyl-trans-cinnamat Halal,0.05843,0.38146,0.05832,0.13898,0.12263,-0.06153
188.976,10,116-53-0,2-Methylbuttersäure Halal Kosher,0.104382,0.34234,0.18915,0.05224,-0.09405,0.0069
188.976,11,142-62-1,Hexansäure kräftig,0.030036,0.2922,0.18754,-0.01222,-0.0892,0.00323
188.976,12,123-66-0,Ethylhexanoat Halal,0.010139,0.26268,-0.11982,0.0615,-0.01707,0.06429
188.976,13,118-71-8,Maltol Kosher Halal,0.084443,0.16345,0.02773,0.08055,0.00959,0.04557
188.976,14,7452-79-1,Ethyl-2-methylbutyrat Kosher Halal,0.027418,0.13557,-0.07294,0.01444,0.03784,0.01035
188.976,15,106-27-4,Isoamylbutyrat Halal,0.003812,0.11756,0.03867,-0.01062,0.01148,0.05679
188.976,16,3658-77-3,Furaneol Halal,0.042611,0.07441,-0.00019,-0.0271,-0.02059,-0.02653
188.976,17,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.09094,0.06567,0.01023,0.04845,0.00514,0.00184
188.976,18,105-54-4,Ethylbutyrat Kosher Halal,0.093127,0.03651,-0.02138,0.01019,-8e-05,0.00485
188.976,19,108-64-5,Ethylisovalerat Kosher Halal,0.010103,0.02604,0.00536,-0.0054,-0.00577,0.00951
188.976,20,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.006782,0.02442,-0.00928,-0.0023,-0.00933,0.00351
