Rez.-Nr.,Dom_OT,PC1_score,PC1_top1_cas,PC1_top1_name,PC1_top1_contrib,PC1_top2_cas,PC1_top2_name,PC1_top2_contrib,PC1_top3_cas,PC1_top3_name,PC1_top3_contrib,PC1_top4_cas,PC1_top4_name,PC1_top4_contrib,PC1_top5_cas,PC1_top5_name,PC1_top5_contrib,PC2_score,PC2_top1_cas,PC2_top1_name,PC2_top1_contrib,PC2_top2_cas,PC2_top2_name,PC2_top2_contrib,PC2_top3_cas,PC2_top3_name,PC2_top3_contrib,PC2_top4_cas,PC2_top4_name,PC2_top4_contrib,PC2_top5_cas,PC2_top5_name,PC2_top5_contrib,PC3_score,PC3_top1_cas,PC3_top1_name,PC3_top1_contrib,PC3_top2_cas,PC3_top2_name,PC3_top2_contrib,PC3_top3_cas,PC3_top3_name,PC3_top3_contrib,PC3_top4_cas,PC3_top4_name,PC3_top4_contrib,PC3_top5_cas,PC3_top5_name,PC3_top5_contrib,PC4_score,PC4_top1_cas,PC4_top1_name,PC4_top1_contrib,PC4_top2_cas,PC4_top2_name,PC4_top2_contrib,PC4_top3_cas,PC4_top3_name,PC4_top3_contrib,PC4_top4_cas,PC4_top4_name,PC4_top4_contrib,PC4_top5_cas,PC4_top5_name,PC4_top5_contrib
188.820,fruity,-0.4719,141-78-6,Ethylacetat Kosher Halal,0.03979,1754-62-7,Methyl-trans-cinnamat Halal,-0.03972,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,-0.0197,1754-62-7,Methyl-trans-cinnamat Halal,0.08392,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,141-78-6,Ethylacetat Kosher Halal,-0.03438,111-27-3,Hexanol Kosher Halal,-0.03404,-0.451,142-92-7,Hexylacetat Kosher Halal,-0.10347,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.08592,659-70-1,Isoamylisovalerat Kosher Halal,-0.08385,66-25-1,Hexanal Kosher Halal,-0.06231,123-86-4,Butylacetat Kosher Halal,-0.04821,0.409,142-92-7,Hexylacetat Kosher Halal,0.28485,659-70-1,Isoamylisovalerat Kosher Halal,0.23068,111-27-3,Hexanol Kosher Halal,0.16557,1754-62-7,Methyl-trans-cinnamat Halal,0.15839,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.10204
188.822,fruity,-0.6015,3658-77-3,Furaneol Halal,-0.07455,141-78-6,Ethylacetat Kosher Halal,-0.04146,118-71-8,Maltol Kosher Halal,0.04054,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,0.0324,118-71-8,Maltol Kosher Halal,0.08002,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,1754-62-7,Methyl-trans-cinnamat Halal,0.04262,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03792,141-78-6,Ethylacetat Kosher Halal,0.03582,-0.1993,118-71-8,Maltol Kosher Halal,-0.07171,66-25-1,Hexanal Kosher Halal,-0.06231,123-86-4,Butylacetat Kosher Halal,-0.04821,142-92-7,Hexylacetat Kosher Halal,0.042,659-70-1,Isoamylisovalerat Kosher Halal,0.03866,-0.6652,118-71-8,Maltol Kosher Halal,0.14143,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,1754-62-7,Methyl-trans-cinnamat Halal,0.08044,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.07492
188.866,odorless,-0.5859,141-78-6,Ethylacetat Kosher Halal,-0.04146,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,68647-72-3,Orangenterpene,-0.02658,-0.0577,108-64-5,Ethylisovalerat Kosher Halal,-0.04283,141-78-6,Ethylacetat Kosher Halal,0.03582,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03076,0.2221,71-23-8,Propanol Halal,0.0662,105-54-4,Ethylbutyrat Kosher Halal,0.05217,123-86-4,Butylacetat Kosher Halal,-0.04821,928-96-1,cis-3-Hexen-1-ol Halal Kosher,0.03906,109-19-3,Butylisovalerat Halal,0.03905,-0.9575,659-70-1,Isoamylisovalerat Kosher Halal,-0.09127,142-92-7,Hexylacetat Kosher Halal,-0.08839,108-64-5,Ethylisovalerat Kosher Halal,-0.06419,2445-77-4,2-Methylbutylisovalerat,-0.06054,706-14-9,gamma-Decalacton Kosher Halal,-0.05979
188.894,fruity,-0.4239,141-78-6,Ethylacetat Kosher Halal,0.1407,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.09388,109-52-4,Valeriansäure Kosher Halal,-0.05915,120-51-4,Benzylbenzoat Halal,-0.03574,868-57-5,Methyl-2-methylbutyrat,-0.03572,-0.3211,141-78-6,Ethylacetat Kosher Halal,-0.12158,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03792,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,-0.547,6728-26-3,trans-2-Hexenal Kosher Halal,-0.14494,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.12894,928-96-1,cis-3-Hexen-1-ol Halal Kosher,-0.07062,66-25-1,Hexanal Kosher Halal,-0.06231,141-78-6,Ethylacetat Kosher Halal,0.05944,-0.3759,6728-26-3,trans-2-Hexenal Kosher Halal,0.41137,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.25603,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,109-52-4,Valeriansäure Kosher Halal,-0.10283
188.976,fruity,-0.7646,141-97-9,Ethylacetoacetat Halal,-0.10855,6290-17-1,Fraiston Halal Kosher,-0.09376,141-78-6,Ethylacetat Kosher Halal,-0.04146,79-09-4,Propionsäure Kosher Halal,-0.03912,120-51-4,Benzylbenzoat Halal,-0.03574,-0.0586,118-71-8,Maltol Kosher Halal,0.05928,111-27-3,Hexanol Kosher Halal,-0.05663,706-14-9,gamma-Decalacton Kosher Halal,-0.04447,116-53-0,2-Methylbuttersäure Halal Kosher,0.03851,141-78-6,Ethylacetat Kosher Halal,0.03582,-0.868,6290-17-1,Fraiston Halal Kosher,-0.213,141-97-9,Ethylacetoacetat Halal,-0.12554,659-70-1,Isoamylisovalerat Kosher Halal,-0.08212,142-92-7,Hexylacetat Kosher Halal,-0.07389,66-25-1,Hexanal Kosher Halal,-0.06231,1.5005,6290-17-1,Fraiston Halal Kosher,0.41885,141-97-9,Ethylacetoacetat Halal,0.39316,111-27-3,Hexanol Kosher Halal,0.27546,659-70-1,Isoamylisovalerat Kosher Halal,0.22592,142-92-7,Hexylacetat Kosher Halal,0.20342
188.977,fruity,-0.2622,80-71-7,Cycloten,0.20912,100-51-6,Benzylalkohol Halal,0.1523,79-09-4,Propionsäure Kosher Halal,-0.08067,2497-18-9,trans-2-Hexenylacetat Kosher Halal,-0.04179,141-78-6,Ethylacetat Kosher Halal,-0.04146,0.1601,100-51-6,Benzylalkohol Halal,0.21645,80-71-7,Cycloten,-0.14088,14901-07-6,beta-Ionon Halal Kosher,0.05708,706-14-9,gamma-Decalacton Kosher Halal,-0.05556,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,-0.6243,80-71-7,Cycloten,-0.07998,105-54-4,Ethylbutyrat Kosher Halal,-0.07995,79-09-4,Propionsäure Kosher Halal,-0.0748,2497-18-9,trans-2-Hexenylacetat Kosher Halal,-0.07102,14667-55-1,2,-0.06869,-1.0656,80-71-7,Cycloten,-0.21868,97-64-3,Ethyllactat Halal,-0.1713,706-14-9,gamma-Decalacton Kosher Halal,0.13833,14667-55-1,2,-0.12785,142-92-7,Hexylacetat Kosher Halal,-0.11563
188.992,fruity,-0.4275,140-11-4,Benzylacetat Halal,0.06863,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.06073,112-14-1,Octylacetat,-0.04794,16409-45-3,Menthylacetat,-0.04168,78-70-6,Linalool ex HO,0.03684,-0.1466,118-71-8,Maltol Kosher Halal,0.05138,140-11-4,Benzylacetat Halal,0.03834,97-62-1,Ethylisobutyrat Halal,-0.03581,106-70-7,Methylhexanoat,-0.03456,78-70-6,Linalool ex HO,-0.03199,0.1199,123-86-4,Butylacetat Kosher Halal,0.39961,106-70-7,Methylhexanoat,0.35728,2445-77-4,2-Methylbutylisovalerat,-0.11365,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.0834,66-25-1,Hexanal Kosher Halal,-0.06231,1.596,2445-77-4,2-Methylbutylisovalerat,0.30751,112-14-1,Octylacetat,0.2644,106-70-7,Methylhexanoat,0.21966,8006-81-3,Ylang-Öl VOP,0.19149,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.16561
189.012,fruity,-0.2691,78-70-6,Linalool ex HO,0.14437,118-71-8,Maltol Kosher Halal,0.08153,141-78-6,Ethylacetat Kosher Halal,-0.04146,116-53-0,2-Methylbuttersäure Halal Kosher,0.04113,120-51-4,Benzylbenzoat Halal,-0.03574,0.202,116-53-0,2-Methylbuttersäure Halal Kosher,0.24432,118-71-8,Maltol Kosher Halal,0.16094,78-70-6,Linalool ex HO,-0.12535,108-64-5,Ethylisovalerat Kosher Halal,-0.04006,141-78-6,Ethylacetat Kosher Halal,0.03582,-0.169,118-71-8,Maltol Kosher Halal,-0.14423,116-53-0,2-Methylbuttersäure Halal Kosher,-0.11471,78-70-6,Linalool ex HO,0.10439,66-25-1,Hexanal Kosher Halal,-0.06231,123-86-4,Butylacetat Kosher Halal,-0.04821,-0.7788,118-71-8,Maltol Kosher Halal,0.28445,61931-81-5 ,cis-3-Hexenyllactat,-0.15696,111-27-3,Hexanol Kosher Halal,0.13016,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635
189.014,odorless,-0.601,24851-98-7,Methyldihydrojasmonat,-0.04279,141-78-6,Ethylacetat Kosher Halal,-0.04146,120-51-4,Benzylbenzoat Halal,-0.03574,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,-0.1122,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03721,141-78-6,Ethylacetat Kosher Halal,0.03582,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,-0.076,24851-98-7,Methyldihydrojasmonat,-0.1118,66-25-1,Hexanal Kosher Halal,-0.06231,105-54-4,Ethylbutyrat Kosher Halal,0.05646,123-86-4,Butylacetat Kosher Halal,-0.04821,142-92-7,Hexylacetat Kosher Halal,0.042,-0.8259,24851-98-7,Methyldihydrojasmonat,0.22465,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.07492,108-64-5,Ethylisovalerat Kosher Halal,-0.07067
189.051,fruity,-0.9166,2497-18-9,trans-2-Hexenylacetat Kosher Halal,-0.0837,104-61-0,gamma-Nonalacton Halal Kosher,-0.07808,800-90-4,Pfefferminz-Öl (Mentha piperita),-0.07808,7011-83-8,Lactojasmon,-0.06788,24851-98-7,Methyldihydrojasmonat,-0.056,-0.4687,706-14-9,gamma-Decalacton Kosher Halal,-0.19305,659-70-1,Isoamylisovalerat Kosher Halal,-0.08293,2497-18-9,trans-2-Hexenylacetat Kosher Halal,-0.05102,800-90-4,Pfefferminz-Öl (Mentha piperita),-0.04358,104-61-0,gamma-Nonalacton Halal Kosher,-0.04358,-1.6981,659-70-1,Isoamylisovalerat Kosher Halal,-0.44601,706-14-9,gamma-Decalacton Kosher Halal,-0.19918,104-61-0,gamma-Nonalacton Halal Kosher,-0.18682,800-90-4,Pfefferminz-Öl (Mentha piperita),-0.18682,24851-98-7,Methyldihydrojasmonat,-0.14629,2.5237,659-70-1,Isoamylisovalerat Kosher Halal,1.22705,706-14-9,gamma-Decalacton Kosher Halal,0.4807,104-61-0,gamma-Nonalacton Halal Kosher,0.3028,800-90-4,Pfefferminz-Öl (Mentha piperita),0.3028,24851-98-7,Methyldihydrojasmonat,0.29396
189.068,odorless,-0.5793,16491-36-4,cis-3-Hexenylbutyrat Halal,-0.06215,141-78-6,Ethylacetat Kosher Halal,-0.04146,120-51-4,Benzylbenzoat Halal,-0.03574,60-12-8,Phenethylalkohol Halal,-0.03,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.02747,-0.1278,108-64-5,Ethylisovalerat Kosher Halal,-0.04715,116-53-0,2-Methylbuttersäure Halal Kosher,-0.03792,141-78-6,Ethylacetat Kosher Halal,0.03582,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,0.0121,66-25-1,Hexanal Kosher Halal,-0.06231,16491-36-4,cis-3-Hexenylbutyrat Halal,-0.04869,123-86-4,Butylacetat Kosher Halal,-0.04821,142-92-7,Hexylacetat Kosher Halal,0.042,659-70-1,Isoamylisovalerat Kosher Halal,0.03866,-1.1205,142-92-7,Hexylacetat Kosher Halal,-0.11563,659-70-1,Isoamylisovalerat Kosher Halal,-0.10635,3681-71-8,cis-3-Hexenylacetat Halal Kosher,-0.07492,108-64-5,Ethylisovalerat Kosher Halal,-0.07067,106-27-4,Isoamylbutyrat Halal,-0.06688
189.075,fruity,-0.6202,16491-36-4,cis-3-Hexenylbutyrat Halal,-0.05732,120-51-4,Benzylbenzoat Halal,-0.03574,141-78-6,Ethylacetat Kosher Halal,-0.03484,78-70-6,Linalool ex HO,-0.0331,60-12-8,Phenethylalkohol Halal,-0.03,0.0805,116-53-0,2-Methylbuttersäure Halal Kosher,0.08094,97-62-1,Ethylisobutyrat Halal,-0.03581,14901-07-6,beta-Ionon Halal Kosher,-0.03529,141-78-6,Ethylacetat Kosher Halal,0.0301,78-70-6,Linalool ex HO,0.02874,-0.4079,105-54-4,Ethylbutyrat Kosher Halal,-0.08943,66-25-1,Hexanal Kosher Halal,-0.06231,123-86-4,Butylacetat Kosher Halal,-0.04821,16491-36-4,cis-3-Hexenylbutyrat Halal,-0.04491,142-92-7,Hexylacetat Kosher Halal,0.03872,-0.4823,142-92-7,Hexylacetat Kosher Halal,-0.10659,3681-71-8,cis-3-Hexenylacetat Halal Kosher,0.0757,106-27-4,Isoamylbutyrat Halal,-0.06688,2445-77-4,2-Methylbutylisovalerat,-0.06054,6728-26-3,trans-2-Hexenal Kosher Halal,-0.05825
